Name,Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,ID,Uri,Ref_Track,URL_features,Duration_ms,time_signature,Genre
HoldtheHeathenHammerhigh,0.459,0.97,7,-4.188,1,0.111,4.49E-06,0.785,0.313,0.315,103.977,audio_features,4WFOFIr7WcOJcy79dZFuvI,spotify:track:4WFOFIr7WcOJcy79dZFuvI,https://api.spotify.com/v1/tracks/4WFOFIr7WcOJcy79dZFuvI,https://api.spotify.com/v1/audio-analysis/4WFOFIr7WcOJcy79dZFuvI,289333,4,metal
AManwithaPlan,0.438,0.992,11,-4.228,0,0.102,1.60E-05,6.53E-05,0.318,0.466,159.96,audio_features,5vSNaRcbwG04syJdiDeNat,spotify:track:5vSNaRcbwG04syJdiDeNat,https://api.spotify.com/v1/tracks/5vSNaRcbwG04syJdiDeNat,https://api.spotify.com/v1/audio-analysis/5vSNaRcbwG04syJdiDeNat,179821,4,metal
ClosertoanAnimal,0.369,0.931,1,-4.325,1,0.058,3.24E-05,0.221,0.396,0.229,200.054,audio_features,5zHEeZjCQKmsEZJiZCUzG6,spotify:track:5zHEeZjCQKmsEZJiZCUzG6,https://api.spotify.com/v1/tracks/5zHEeZjCQKmsEZJiZCUzG6,https://api.spotify.com/v1/audio-analysis/5zHEeZjCQKmsEZJiZCUzG6,322688,4,metal
Nowhere,0.469,0.88,4,-4.175,0,0.0417,0.000726,0.000144,0.112,0.104,139.974,audio_features,5dtrrx0JCV1RS8g0LWwGIw,spotify:track:5dtrrx0JCV1RS8g0LWwGIw,https://api.spotify.com/v1/tracks/5dtrrx0JCV1RS8g0LWwGIw,https://api.spotify.com/v1/audio-analysis/5dtrrx0JCV1RS8g0LWwGIw,279320,4,metal
UndyingWings,0.493,0.922,0,-4.12,1,0.0445,4.40E-05,0.000107,0.133,0.497,88.01,audio_features,4GytAjCeVd4tnMVt9YhBIN,spotify:track:4GytAjCeVd4tnMVt9YhBIN,https://api.spotify.com/v1/tracks/4GytAjCeVd4tnMVt9YhBIN,https://api.spotify.com/v1/audio-analysis/4GytAjCeVd4tnMVt9YhBIN,394213,4,metal
HammerHigh,0.281,0.933,7,-2.96,1,0.122,0.000179,0,0.155,0.201,179.899,audio_features,6xqWlMHEhR9qQGFvMxMsMA,spotify:track:6xqWlMHEhR9qQGFvMxMsMA,https://api.spotify.com/v1/tracks/6xqWlMHEhR9qQGFvMxMsMA,https://api.spotify.com/v1/audio-analysis/6xqWlMHEhR9qQGFvMxMsMA,277922,3,metal
TheFirstandtheLast,0.5,0.928,4,-4.63,0,0.0542,0.000211,0.00288,0.934,0.619,141.967,audio_features,2xKM2KJWd06BMnZ21WhhpT,spotify:track:2xKM2KJWd06BMnZ21WhhpT,https://api.spotify.com/v1/tracks/2xKM2KJWd06BMnZ21WhhpT,https://api.spotify.com/v1/audio-analysis/2xKM2KJWd06BMnZ21WhhpT,263147,4,metal
Unbreakable,0.466,0.96,1,-4.256,0,0.0425,0.000132,8.37E-05,0.0918,0.595,141.279,audio_features,4AFxcGzVWf3sZevKDKTqg1,spotify:track:4AFxcGzVWf3sZevKDKTqg1,https://api.spotify.com/v1/tracks/4AFxcGzVWf3sZevKDKTqg1,https://api.spotify.com/v1/audio-analysis/4AFxcGzVWf3sZevKDKTqg1,277547,4,metal
WhenHumanityIsGone,0.457,0.978,8,-4.398,0,0.054,7.01E-05,0.00406,0.0853,0.656,154.996,audio_features,1FlfCrgR0BwSNRjxCEli2q,spotify:track:1FlfCrgR0BwSNRjxCEli2q,https://api.spotify.com/v1/tracks/1FlfCrgR0BwSNRjxCEli2q,https://api.spotify.com/v1/audio-analysis/1FlfCrgR0BwSNRjxCEli2q,316827,4,metal
UntiltheEnd,0.485,0.959,0,-4.468,1,0.0609,7.22E-05,0.00181,0.292,0.526,110.068,audio_features,3hQsPG2PjA26laLfGCcKwi,spotify:track:3hQsPG2PjA26laLfGCcKwi,https://api.spotify.com/v1/tracks/3hQsPG2PjA26laLfGCcKwi,https://api.spotify.com/v1/audio-analysis/3hQsPG2PjA26laLfGCcKwi,258293,4,metal
RiseofaHero,0.335,0.804,9,-7.852,0,0.0667,0.000463,0.00175,0.306,0.369,154.059,audio_features,58hPUN5lgQUp2Dglep9wOv,spotify:track:58hPUN5lgQUp2Dglep9wOv,https://api.spotify.com/v1/tracks/58hPUN5lgQUp2Dglep9wOv,https://api.spotify.com/v1/audio-analysis/58hPUN5lgQUp2Dglep9wOv,312864,4,metal
Highlander(TheOne),0.148,0.886,9,-3.688,0,0.0759,3.23E-05,0.00102,0.36,0.138,67.513,audio_features,37paPSPGK0fv84Dg07RzBA,spotify:track:37paPSPGK0fv84Dg07RzBA,https://api.spotify.com/v1/tracks/37paPSPGK0fv84Dg07RzBA,https://api.spotify.com/v1/audio-analysis/37paPSPGK0fv84Dg07RzBA,716347,4,metal
TheNorthernEnd,0.475,0.913,2,-2.754,0,0.0463,0.00105,0,0.323,0.431,105.056,audio_features,01HCP833AGCR8oG7f8wLPT,spotify:track:01HCP833AGCR8oG7f8wLPT,https://api.spotify.com/v1/tracks/01HCP833AGCR8oG7f8wLPT,https://api.spotify.com/v1/audio-analysis/01HCP833AGCR8oG7f8wLPT,256240,4,metal
Pilgrim,0.337,0.643,4,-8.039,0,0.0495,6.68E-05,0.276,0.789,0.176,119.937,audio_features,1LHwKqcTb1HRaz9Wq4MjYL,spotify:track:1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/tracks/1LHwKqcTb1HRaz9Wq4MjYL,https://api.spotify.com/v1/audio-analysis/1LHwKqcTb1HRaz9Wq4MjYL,687000,4,metal
StardustRevelation,0.332,0.977,6,-3.492,1,0.0759,0.00232,2.66E-05,0.147,0.423,175.114,audio_features,38gozmTnGLEnmq0w0HhjmC,spotify:track:38gozmTnGLEnmq0w0HhjmC,https://api.spotify.com/v1/tracks/38gozmTnGLEnmq0w0HhjmC,https://api.spotify.com/v1/audio-analysis/38gozmTnGLEnmq0w0HhjmC,229371,4,metal
SpillBloodOnFire,0.53,0.928,0,-4.988,0,0.0349,0.000154,0.000409,0.333,0.486,130.008,audio_features,565NPpvP0RsO0QNZ5r8aD4,spotify:track:565NPpvP0RsO0QNZ5r8aD4,https://api.spotify.com/v1/tracks/565NPpvP0RsO0QNZ5r8aD4,https://api.spotify.com/v1/audio-analysis/565NPpvP0RsO0QNZ5r8aD4,316213,4,metal
Dragon\sSkull,0.355,0.892,0,-5.638,0,0.0513,1.34E-05,0.0251,0.108,0.305,177.059,audio_features,77hf9NvS4y7DsGcJ8OfswS,spotify:track:77hf9NvS4y7DsGcJ8OfswS,https://api.spotify.com/v1/tracks/77hf9NvS4y7DsGcJ8OfswS,https://api.spotify.com/v1/audio-analysis/77hf9NvS4y7DsGcJ8OfswS,344027,4,metal
Eternal,0.508,0.977,1,-4.582,1,0.0709,2.05E-05,0.0145,0.162,0.305,104.993,audio_features,4ueVppRcLrdLdL7sQTHhWb,spotify:track:4ueVppRcLrdLdL7sQTHhWb,https://api.spotify.com/v1/tracks/4ueVppRcLrdLdL7sQTHhWb,https://api.spotify.com/v1/audio-analysis/4ueVppRcLrdLdL7sQTHhWb,269880,4,metal
TheLastFrontier,0.425,0.935,5,-5.924,0,0.0495,1.01E-05,0.158,0.157,0.376,144.991,audio_features,5EkFQUfLAFmsCj9Yqbplb7,spotify:track:5EkFQUfLAFmsCj9Yqbplb7,https://api.spotify.com/v1/tracks/5EkFQUfLAFmsCj9Yqbplb7,https://api.spotify.com/v1/audio-analysis/5EkFQUfLAFmsCj9Yqbplb7,205147,4,metal
FallofMonsegur,0.208,0.974,4,-4.2,1,0.13,4.23E-06,0.367,0.157,0.243,133.016,audio_features,7wXekVqkcWA6juGWXXSmpV,spotify:track:7wXekVqkcWA6juGWXXSmpV,https://api.spotify.com/v1/tracks/7wXekVqkcWA6juGWXXSmpV,https://api.spotify.com/v1/audio-analysis/7wXekVqkcWA6juGWXXSmpV,314440,4,metal
Neverland,0.579,0.914,1,-6.253,0,0.0383,9.84E-05,0.000901,0.153,0.504,101.169,audio_features,4rM7fJ7WzF2IDKqeov7tjj,spotify:track:4rM7fJ7WzF2IDKqeov7tjj,https://api.spotify.com/v1/tracks/4rM7fJ7WzF2IDKqeov7tjj,https://api.spotify.com/v1/audio-analysis/4rM7fJ7WzF2IDKqeov7tjj,300360,4,metal
OutOfTheShadows,0.366,0.979,1,-2.753,0,0.107,0.000496,2.66E-06,0.0234,0.0941,156.151,audio_features,0xUuIU5Xy4rfpuMzf5eD1m,spotify:track:0xUuIU5Xy4rfpuMzf5eD1m,https://api.spotify.com/v1/tracks/0xUuIU5Xy4rfpuMzf5eD1m,https://api.spotify.com/v1/audio-analysis/0xUuIU5Xy4rfpuMzf5eD1m,273987,4,metal
WeAreMurderers(WeAll),0.548,0.936,6,-5.001,1,0.0575,0.000137,0.000323,0.0845,0.151,100.008,audio_features,5LWaTDDBS7nY1tPPI8g0nt,spotify:track:5LWaTDDBS7nY1tPPI8g0nt,https://api.spotify.com/v1/tracks/5LWaTDDBS7nY1tPPI8g0nt,https://api.spotify.com/v1/audio-analysis/5LWaTDDBS7nY1tPPI8g0nt,351601,4,metal
HideandSeek,0.487,0.978,8,-4.15,1,0.0642,2.65E-05,0.000513,0.242,0.545,115.01,audio_features,04dTMj6tlOVW9djcWj9GtF,spotify:track:04dTMj6tlOVW9djcWj9GtF,https://api.spotify.com/v1/tracks/04dTMj6tlOVW9djcWj9GtF,https://api.spotify.com/v1/audio-analysis/04dTMj6tlOVW9djcWj9GtF,466480,4,metal
NewRevelation,0.304,0.936,5,-3.996,1,0.0747,0.00053,0.00058,0.152,0.555,87.696,audio_features,7hZN1aG0hwsANWwHR629Uf,spotify:track:7hZN1aG0hwsANWwHR629Uf,https://api.spotify.com/v1/tracks/7hZN1aG0hwsANWwHR629Uf,https://api.spotify.com/v1/audio-analysis/7hZN1aG0hwsANWwHR629Uf,266480,4,metal
MassiveAddictive,0.444,0.938,6,-4.56,0,0.0855,0.000234,0,0.0513,0.741,170.15,audio_features,3CEvrKepiFa3UZC8Go6g2m,spotify:track:3CEvrKepiFa3UZC8Go6g2m,https://api.spotify.com/v1/tracks/3CEvrKepiFa3UZC8Go6g2m,https://api.spotify.com/v1/audio-analysis/3CEvrKepiFa3UZC8Go6g2m,209387,4,metal
TimeForGlory,0.48,0.955,8,-5.327,1,0.0563,5.56E-06,0.795,0.117,0.0975,125.042,audio_features,6qlOJzf9yb8sW7qSRlw6GB,spotify:track:6qlOJzf9yb8sW7qSRlw6GB,https://api.spotify.com/v1/tracks/6qlOJzf9yb8sW7qSRlw6GB,https://api.spotify.com/v1/audio-analysis/6qlOJzf9yb8sW7qSRlw6GB,393920,4,metal
ThisComingNightfall,0.477,0.991,4,-4.122,0,0.189,5.89E-05,0.0567,0.199,0.113,125.021,audio_features,05FX9rISUEZ5f0fIHAG5kL,spotify:track:05FX9rISUEZ5f0fIHAG5kL,https://api.spotify.com/v1/tracks/05FX9rISUEZ5f0fIHAG5kL,https://api.spotify.com/v1/audio-analysis/05FX9rISUEZ5f0fIHAG5kL,291120,4,metal
Rulebreaker,0.499,0.899,9,-5.087,1,0.0518,7.35E-06,0.00514,0.168,0.717,138.02,audio_features,6SEsqsbeiFuupYOqv4Bca4,spotify:track:6SEsqsbeiFuupYOqv4Bca4,https://api.spotify.com/v1/tracks/6SEsqsbeiFuupYOqv4Bca4,https://api.spotify.com/v1/audio-analysis/6SEsqsbeiFuupYOqv4Bca4,278133,4,metal
AllThisTime,0.455,0.974,1,-2.571,0,0.063,0.000136,6.34E-05,0.262,0.428,165.037,audio_features,0OkZoRDsD9aezIBVhDHZVB,spotify:track:0OkZoRDsD9aezIBVhDHZVB,https://api.spotify.com/v1/tracks/0OkZoRDsD9aezIBVhDHZVB,https://api.spotify.com/v1/audio-analysis/0OkZoRDsD9aezIBVhDHZVB,336107,4,metal
AroundtheOak,0.194,0.986,9,-2.669,0,0.204,5.61E-05,0.000688,0.34,0.187,180.237,audio_features,1xZAjz98q8zbtASUvkLCMY,spotify:track:1xZAjz98q8zbtASUvkLCMY,https://api.spotify.com/v1/tracks/1xZAjz98q8zbtASUvkLCMY,https://api.spotify.com/v1/audio-analysis/1xZAjz98q8zbtASUvkLCMY,238890,4,metal
Revenge,0.352,0.951,8,-3.902,0,0.0573,0.000725,0.0187,0.339,0.633,170.051,audio_features,1ir9YVFUtzMrqW7I7eaC7G,spotify:track:1ir9YVFUtzMrqW7I7eaC7G,https://api.spotify.com/v1/tracks/1ir9YVFUtzMrqW7I7eaC7G,https://api.spotify.com/v1/audio-analysis/1ir9YVFUtzMrqW7I7eaC7G,287533,4,metal
IevanPolkka,0.534,0.972,0,-4.309,1,0.0372,4.48E-05,0.626,0.308,0.943,130.023,audio_features,5Ua7FnzpePVpZtl9AIYrRT,spotify:track:5Ua7FnzpePVpZtl9AIYrRT,https://api.spotify.com/v1/tracks/5Ua7FnzpePVpZtl9AIYrRT,https://api.spotify.com/v1/audio-analysis/5Ua7FnzpePVpZtl9AIYrRT,188400,4,metal
Luxtos,0.284,0.974,2,-2.409,0,0.107,0.0246,0,0.129,0.302,105.291,audio_features,60mnmszpW3jJxt26E2Ezl0,spotify:track:60mnmszpW3jJxt26E2Ezl0,https://api.spotify.com/v1/tracks/60mnmszpW3jJxt26E2Ezl0,https://api.spotify.com/v1/audio-analysis/60mnmszpW3jJxt26E2Ezl0,235080,4,metal
Horizont,0.474,0.944,7,-2.614,1,0.0726,0.0488,0,0.343,0.487,163.047,audio_features,2mTjTImeO03Ffjv9shgb6w,spotify:track:2mTjTImeO03Ffjv9shgb6w,https://api.spotify.com/v1/tracks/2mTjTImeO03Ffjv9shgb6w,https://api.spotify.com/v1/audio-analysis/2mTjTImeO03Ffjv9shgb6w,217627,4,metal
InisMona,0.43,0.991,2,-2.837,0,0.0916,0.000343,0.00249,0.416,0.276,107.031,audio_features,6OHVwfX2ZzBgwk6lPFa7R1,spotify:track:6OHVwfX2ZzBgwk6lPFa7R1,https://api.spotify.com/v1/tracks/6OHVwfX2ZzBgwk6lPFa7R1,https://api.spotify.com/v1/audio-analysis/6OHVwfX2ZzBgwk6lPFa7R1,249240,4,metal
ARoseforEpona,0.48,0.969,11,-2.742,0,0.0964,0.0259,0,0.0632,0.157,100.057,audio_features,62LEQyUMcEv7YI2VAJdQ5Z,spotify:track:62LEQyUMcEv7YI2VAJdQ5Z,https://api.spotify.com/v1/tracks/62LEQyUMcEv7YI2VAJdQ5Z,https://api.spotify.com/v1/audio-analysis/62LEQyUMcEv7YI2VAJdQ5Z,266267,4,metal
Thousandfold,0.521,0.988,7,-2.776,0,0.0756,0.0637,0.0858,0.166,0.389,124.994,audio_features,2JFnvk50eXQ5ukFCoUHgcr,spotify:track:2JFnvk50eXQ5ukFCoUHgcr,https://api.spotify.com/v1/tracks/2JFnvk50eXQ5ukFCoUHgcr,https://api.spotify.com/v1/audio-analysis/2JFnvk50eXQ5ukFCoUHgcr,200240,4,metal
Helvetios,0.521,0.998,2,-1.814,0,0.144,0.000534,4.16E-05,0.377,0.206,110.008,audio_features,6AXaFon5l29UPFnDNr8u6i,spotify:track:6AXaFon5l29UPFnDNr8u6i,https://api.spotify.com/v1/tracks/6AXaFon5l29UPFnDNr8u6i,https://api.spotify.com/v1/audio-analysis/6AXaFon5l29UPFnDNr8u6i,240760,4,metal
GreySublimeArchon,0.459,0.995,0,-3.122,1,0.0938,0.000166,0.000356,0.403,0.0448,110.103,audio_features,4RCN2DqtYccWoY3PuNEAwq,spotify:track:4RCN2DqtYccWoY3PuNEAwq,https://api.spotify.com/v1/tracks/4RCN2DqtYccWoY3PuNEAwq,https://api.spotify.com/v1/audio-analysis/4RCN2DqtYccWoY3PuNEAwq,261373,4,metal
BloodofHeroes,0.548,0.918,4,-5.73,0,0.0545,3.53E-05,0.0286,0.0797,0.28,107.977,audio_features,4qgDlkfqsbZ0q5tOSp0nqE,spotify:track:4qgDlkfqsbZ0q5tOSp0nqE,https://api.spotify.com/v1/tracks/4qgDlkfqsbZ0q5tOSp0nqE,https://api.spotify.com/v1/audio-analysis/4qgDlkfqsbZ0q5tOSp0nqE,221507,4,metal
HoldTheHeathenHammerHigh,0.466,0.97,7,-4.165,1,0.111,4.73E-06,0.782,0.316,0.31,104.005,audio_features,2HwQ05390hwhpYTDK6gK4v,spotify:track:2HwQ05390hwhpYTDK6gK4v,https://api.spotify.com/v1/tracks/2HwQ05390hwhpYTDK6gK4v,https://api.spotify.com/v1/audio-analysis/2HwQ05390hwhpYTDK6gK4v,289333,4,metal
HelHathNoFury,0.518,0.949,9,-5.374,0,0.13,4.52E-05,0.0158,0.237,0.548,107.944,audio_features,44ak0MF2MT2G5ZMr05seRp,spotify:track:44ak0MF2MT2G5ZMr05seRp,https://api.spotify.com/v1/tracks/44ak0MF2MT2G5ZMr05seRp,https://api.spotify.com/v1/audio-analysis/44ak0MF2MT2G5ZMr05seRp,206773,4,metal
ByTheSwordInMyHand,0.435,0.939,11,-4.906,0,0.0611,8.18E-05,0.528,0.322,0.706,197.87,audio_features,1o76YgFzpGa89vguELjXDd,spotify:track:1o76YgFzpGa89vguELjXDd,https://api.spotify.com/v1/tracks/1o76YgFzpGa89vguELjXDd,https://api.spotify.com/v1/audio-analysis/1o76YgFzpGa89vguELjXDd,289427,3,metal
TwilightOfTheThunderGod,0.374,0.92,6,-4.653,1,0.0501,1.62E-05,0.026,0.0802,0.278,191.014,audio_features,5u3l2TONYacJgmRPQVaF9y,spotify:track:5u3l2TONYacJgmRPQVaF9y,https://api.spotify.com/v1/tracks/5u3l2TONYacJgmRPQVaF9y,https://api.spotify.com/v1/audio-analysis/5u3l2TONYacJgmRPQVaF9y,248747,4,metal
GuardiansOfAsgaard,0.529,0.953,9,-4.562,1,0.0594,0.000129,0.000487,0.146,0.279,134.968,audio_features,2DR9AzDhYeStkHupvU08FC,spotify:track:2DR9AzDhYeStkHupvU08FC,https://api.spotify.com/v1/tracks/2DR9AzDhYeStkHupvU08FC,https://api.spotify.com/v1/audio-analysis/2DR9AzDhYeStkHupvU08FC,263160,4,metal
ThePursuitOfVikings,0.506,0.967,6,-2.973,1,0.0451,6.59E-05,0.41,0.167,0.488,129.704,audio_features,0sObxZUKqdPfgjG9ahSlP5,spotify:track:0sObxZUKqdPfgjG9ahSlP5,https://api.spotify.com/v1/tracks/0sObxZUKqdPfgjG9ahSlP5,https://api.spotify.com/v1/audio-analysis/0sObxZUKqdPfgjG9ahSlP5,270253,4,metal
FatheroftheWolf,0.406,0.964,6,-4.453,1,0.0476,4.05E-05,0.612,0.0556,0.559,181.982,audio_features,7zmgGJrQoOOSrkEoJDVeR2,spotify:track:7zmgGJrQoOOSrkEoJDVeR2,https://api.spotify.com/v1/tracks/7zmgGJrQoOOSrkEoJDVeR2,https://api.spotify.com/v1/audio-analysis/7zmgGJrQoOOSrkEoJDVeR2,259680,4,metal
RunesToMyMemory,0.485,0.991,4,-3.563,0,0.0855,3.22E-05,0.107,0.414,0.0366,125.991,audio_features,5TiDg5EpGO1jWpvn6dRK40,spotify:track:5TiDg5EpGO1jWpvn6dRK40,https://api.spotify.com/v1/tracks/5TiDg5EpGO1jWpvn6dRK40,https://api.spotify.com/v1/audio-analysis/5TiDg5EpGO1jWpvn6dRK40,272693,4,metal
CryOfTheBlackBirds,0.231,0.932,11,-4.051,1,0.0654,2.14E-06,0.513,0.0832,0.106,174.046,audio_features,1Fj3SwH4PwLL0N1y6e0ojz,spotify:track:1Fj3SwH4PwLL0N1y6e0ojz,https://api.spotify.com/v1/tracks/1Fj3SwH4PwLL0N1y6e0ojz,https://api.spotify.com/v1/audio-analysis/1Fj3SwH4PwLL0N1y6e0ojz,229773,4,metal
UnderTheNorthernStar,0.378,0.929,4,-5.603,1,0.054,1.04E-05,0.75,0.184,0.447,143.006,audio_features,1098u0kZGMbAlggh8sjKTW,spotify:track:1098u0kZGMbAlggh8sjKTW,https://api.spotify.com/v1/tracks/1098u0kZGMbAlggh8sjKTW,https://api.spotify.com/v1/audio-analysis/1098u0kZGMbAlggh8sjKTW,257333,4,metal
Wheretheheroesdie,0.215,0.788,0,-4.254,1,0.0338,0.00153,0.694,0.267,0.141,169.788,audio_features,096AvAyNcAWjT5WZMOjhf9,spotify:track:096AvAyNcAWjT5WZMOjhf9,https://api.spotify.com/v1/tracks/096AvAyNcAWjT5WZMOjhf9,https://api.spotify.com/v1/audio-analysis/096AvAyNcAWjT5WZMOjhf9,289493,4,metal
Northland,0.245,0.897,11,-3.429,0,0.0564,0.00535,0.0112,0.129,0.456,159.823,audio_features,3HgDKgqE9t7A2dWEb3QCwq,spotify:track:3HgDKgqE9t7A2dWEb3QCwq,https://api.spotify.com/v1/tracks/3HgDKgqE9t7A2dWEb3QCwq,https://api.spotify.com/v1/audio-analysis/3HgDKgqE9t7A2dWEb3QCwq,327880,4,metal
FrostuponTheirGraves,0.226,0.898,2,-5.053,0,0.0702,0.000438,0.0241,0.206,0.267,125.799,audio_features,702VAmcJ60dcQKLBsJ7Hox,spotify:track:702VAmcJ60dcQKLBsJ7Hox,https://api.spotify.com/v1/tracks/702VAmcJ60dcQKLBsJ7Hox,https://api.spotify.com/v1/audio-analysis/702VAmcJ60dcQKLBsJ7Hox,329107,3,metal
Anotherdrinkingsong,0.331,0.923,7,-4.234,0,0.0606,0.000939,0.0325,0.334,0.537,132.352,audio_features,1ZgNrZlg2QBhzR7SNhEbZc,spotify:track:1ZgNrZlg2QBhzR7SNhEbZc,https://api.spotify.com/v1/tracks/1ZgNrZlg2QBhzR7SNhEbZc,https://api.spotify.com/v1/audio-analysis/1ZgNrZlg2QBhzR7SNhEbZc,233373,4,metal
InMySwordITrust,0.276,0.992,11,-4.821,0,0.129,5.37E-05,0.0156,0.0987,0.11,104.894,audio_features,3iyTjcSgTvfgx9CjuRJpRg,spotify:track:3iyTjcSgTvfgx9CjuRJpRg,https://api.spotify.com/v1/tracks/3iyTjcSgTvfgx9CjuRJpRg,https://api.spotify.com/v1/audio-analysis/3iyTjcSgTvfgx9CjuRJpRg,320427,3,metal
DeathbringerFromTheSky,0.283,0.969,7,-4.59,1,0.13,4.53E-05,0.0388,0.3,0.312,158.665,audio_features,6JguUgv6q8XwN4yi0JjvY5,spotify:track:6JguUgv6q8XwN4yi0JjvY5,https://api.spotify.com/v1/tracks/6JguUgv6q8XwN4yi0JjvY5,https://api.spotify.com/v1/audio-analysis/6JguUgv6q8XwN4yi0JjvY5,310707,4,metal
UnsungHeroes,0.425,0.837,2,-5.563,0,0.0379,0.000383,0.00341,0.38,0.312,98.026,audio_features,7pbEYdpO6OhHK5hrwqSZRQ,spotify:track:7pbEYdpO6OhHK5hrwqSZRQ,https://api.spotify.com/v1/tracks/7pbEYdpO6OhHK5hrwqSZRQ,https://api.spotify.com/v1/audio-analysis/7pbEYdpO6OhHK5hrwqSZRQ,354973,4,metal
Vodka,0.353,0.96,7,-5.588,1,0.227,6.17E-05,0.000371,0.926,0.267,180.061,audio_features,1kRuXopX9SPHrvTp1kIvpO,spotify:track:1kRuXopX9SPHrvTp1kIvpO,https://api.spotify.com/v1/tracks/1kRuXopX9SPHrvTp1kIvpO,https://api.spotify.com/v1/audio-analysis/1kRuXopX9SPHrvTp1kIvpO,179653,4,metal
SwedishPagans,0.256,0.979,7,-4.079,1,0.122,0.0883,0.0434,0.545,0.171,135.035,audio_features,56I0MV26dxBr0SGfxjgMBB,spotify:track:56I0MV26dxBr0SGfxjgMBB,https://api.spotify.com/v1/tracks/56I0MV26dxBr0SGfxjgMBB,https://api.spotify.com/v1/audio-analysis/56I0MV26dxBr0SGfxjgMBB,253227,4,metal
WhiteSails,0.547,0.919,2,-5.788,1,0.0605,0.000233,0.013,0.0283,0.483,107.976,audio_features,12T9hEHKjjOBthnRNhiTFr,spotify:track:12T9hEHKjjOBthnRNhiTFr,https://api.spotify.com/v1/tracks/12T9hEHKjjOBthnRNhiTFr,https://api.spotify.com/v1/audio-analysis/12T9hEHKjjOBthnRNhiTFr,316000,4,metal
BetweenMyGraveAndYours,0.49,0.869,5,-4.547,0,0.0415,0.000739,0.0268,0.15,0.19,75.028,audio_features,0IJcgUjiUbdCoqzcNKySFj,spotify:track:0IJcgUjiUbdCoqzcNKySFj,https://api.spotify.com/v1/tracks/0IJcgUjiUbdCoqzcNKySFj,https://api.spotify.com/v1/audio-analysis/0IJcgUjiUbdCoqzcNKySFj,262139,4,metal
TheWildRover,0.227,0.782,2,-4.547,1,0.0547,0.000128,0.134,0.289,0.763,183.743,audio_features,6MPIQc8HqmFSDojHaWA0Ds,spotify:track:6MPIQc8HqmFSDojHaWA0Ds,https://api.spotify.com/v1/tracks/6MPIQc8HqmFSDojHaWA0Ds,https://api.spotify.com/v1/audio-analysis/6MPIQc8HqmFSDojHaWA0Ds,252853,3,metal
Mj?ner,0.259,0.872,2,-5.469,0,0.0477,0.000308,0.544,0.0957,0.503,98.501,audio_features,7LJdgVo5vRIC3FW6n5Fhvd,spotify:track:7LJdgVo5vRIC3FW6n5Fhvd,https://api.spotify.com/v1/tracks/7LJdgVo5vRIC3FW6n5Fhvd,https://api.spotify.com/v1/audio-analysis/7LJdgVo5vRIC3FW6n5Fhvd,330933,4,metal
TheStaroftheCountyDown,0.51,0.962,5,-4.929,0,0.113,0.000295,0.126,0.0819,0.36,110.038,audio_features,4QUtYXelDJP3DxMT4w6vEx,spotify:track:4QUtYXelDJP3DxMT4w6vEx,https://api.spotify.com/v1/tracks/4QUtYXelDJP3DxMT4w6vEx,https://api.spotify.com/v1/audio-analysis/4QUtYXelDJP3DxMT4w6vEx,193493,4,metal
TheHunt,0.271,0.94,2,-6.14,1,0.128,0.000384,0.505,0.283,0.0622,169.987,audio_features,1NnFMOLHDoYj0laurfUdhW,spotify:track:1NnFMOLHDoYj0laurfUdhW,https://api.spotify.com/v1/tracks/1NnFMOLHDoYj0laurfUdhW,https://api.spotify.com/v1/audio-analysis/1NnFMOLHDoYj0laurfUdhW,296693,4,metal
Waldschrein,0.335,0.992,7,-3.034,1,0.178,0.000136,0.549,0.0587,0.333,199.948,audio_features,7DdxeigD9uXlaBIlkh8hoR,spotify:track:7DdxeigD9uXlaBIlkh8hoR,https://api.spotify.com/v1/tracks/7DdxeigD9uXlaBIlkh8hoR,https://api.spotify.com/v1/audio-analysis/7DdxeigD9uXlaBIlkh8hoR,320687,4,metal
Illd?snatt,0.444,0.866,2,-7.472,0,0.0448,2.19E-05,0.539,0.135,0.343,109.854,audio_features,0OLTwbDmphLxpX0QXcrmRV,spotify:track:0OLTwbDmphLxpX0QXcrmRV,https://api.spotify.com/v1/tracks/0OLTwbDmphLxpX0QXcrmRV,https://api.spotify.com/v1/audio-analysis/0OLTwbDmphLxpX0QXcrmRV,300000,3,metal
SkaldicKin,0.347,0.633,0,-6.837,1,0.0544,0.133,1.60E-05,0.639,0.338,159.931,audio_features,49rkEQLfSPzHc6YodigjcK,spotify:track:49rkEQLfSPzHc6YodigjcK,https://api.spotify.com/v1/tracks/49rkEQLfSPzHc6YodigjcK,https://api.spotify.com/v1/audio-analysis/49rkEQLfSPzHc6YodigjcK,246000,3,metal
Ragnar?,0.101,0.958,9,-3.447,0,0.16,0.000563,0.00319,0.0769,0.124,74.873,audio_features,0zvOwA4IPUYjQGRqmXL5Ip,spotify:track:0zvOwA4IPUYjQGRqmXL5Ip,https://api.spotify.com/v1/tracks/0zvOwA4IPUYjQGRqmXL5Ip,https://api.spotify.com/v1/audio-analysis/0zvOwA4IPUYjQGRqmXL5Ip,357773,4,metal
